"date","countyname","variable","measure","rank"
"2020-11-20","Sumter County, FL","covidmortality7day",0.3328606712,3
"2020-11-19","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-11-18","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-11-17","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-11-16","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-11-15","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-11-14","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-11-13","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-11-12","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-11-11","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-11-10","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-11-09","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-11-08","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-11-07","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-11-06","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-11-05","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-11-04","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-11-03","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-11-02","Sumter County, FL","covidmortality7day",0.3328606712,3
"2020-11-01","Sumter County, FL","covidmortality7day",0.3328606712,3
"2020-10-31","Sumter County, FL","covidmortality7day",0.3328606712,3
"2020-10-30","Sumter County, FL","covidmortality7day",0.4438142282,3
"2020-10-29","Sumter County, FL","covidmortality7day",0.4438142282,3
"2020-10-28","Sumter County, FL","covidmortality7day",0.4438142282,3
"2020-10-27","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-10-26","Sumter County, FL","covidmortality7day",0.4438142282,3
"2020-10-25","Sumter County, FL","covidmortality7day",0.5547677853,3
"2020-10-24","Sumter County, FL","covidmortality7day",0.5547677853,3
"2020-10-23","Sumter County, FL","covidmortality7day",0.4438142282,3
"2020-10-22","Sumter County, FL","covidmortality7day",0.5547677853,3
"2020-10-21","Sumter County, FL","covidmortality7day",0.6657213424,3
"2020-10-20","Sumter County, FL","covidmortality7day",0.6657213424,3
"2020-10-19","Sumter County, FL","covidmortality7day",0.3328606712,3
"2020-10-18","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-10-17","Sumter County, FL","covidmortality7day",0.3328606712,3
"2020-10-16","Sumter County, FL","covidmortality7day",0.3328606712,3
"2020-10-15","Sumter County, FL","covidmortality7day",0.3328606712,3
"2020-10-14","Sumter County, FL","covidmortality7day",0.4438142282,3
"2020-10-13","Sumter County, FL","covidmortality7day",0.4438142282,3
"2020-10-12","Sumter County, FL","covidmortality7day",0.4438142282,3
"2020-10-11","Sumter County, FL","covidmortality7day",0.4438142282,3
"2020-10-10","Sumter County, FL","covidmortality7day",0.3328606712,3
"2020-10-09","Sumter County, FL","covidmortality7day",0.6657213424,3
"2020-10-08","Sumter County, FL","covidmortality7day",0.5547677853,3
"2020-10-07","Sumter County, FL","covidmortality7day",0.3328606712,3
"2020-10-06","Sumter County, FL","covidmortality7day",0.4438142282,3
"2020-10-05","Sumter County, FL","covidmortality7day",0.6657213424,3
"2020-10-04","Sumter County, FL","covidmortality7day",0.6657213424,3
"2020-10-03","Sumter County, FL","covidmortality7day",0.6657213424,3
"2020-10-02","Sumter County, FL","covidmortality7day",0.4438142282,3
"2020-10-01","Sumter County, FL","covidmortality7day",0.5547677853,3
"2020-09-30","Sumter County, FL","covidmortality7day",0.5547677853,3
"2020-09-29","Sumter County, FL","covidmortality7day",0.4438142282,3
"2020-09-28","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-09-27","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-09-26","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-09-25","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-09-24","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-09-23","Sumter County, FL","covidmortality7day",0.3328606712,3
"2020-09-22","Sumter County, FL","covidmortality7day",0.4438142282,3
"2020-09-21","Sumter County, FL","covidmortality7day",0.5547677853,3
"2020-09-20","Sumter County, FL","covidmortality7day",0.5547677853,3
"2020-09-19","Sumter County, FL","covidmortality7day",0.5547677853,3
"2020-09-18","Sumter County, FL","covidmortality7day",0.5547677853,3
"2020-09-17","Sumter County, FL","covidmortality7day",0.5547677853,3
"2020-09-16","Sumter County, FL","covidmortality7day",0.6657213424,3
"2020-09-15","Sumter County, FL","covidmortality7day",0.6657213424,3
"2020-09-14","Sumter County, FL","covidmortality7day",0.5547677853,3
"2020-09-13","Sumter County, FL","covidmortality7day",0.5547677853,3
"2020-09-12","Sumter County, FL","covidmortality7day",0.5547677853,3
"2020-09-11","Sumter County, FL","covidmortality7day",0.5547677853,3
"2020-09-10","Sumter County, FL","covidmortality7day",0.4438142282,3
"2020-09-09","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-09-08","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-09-07","Sumter County, FL","covidmortality7day",0.5547677853,3
"2020-09-06","Sumter County, FL","covidmortality7day",0.5547677853,3
"2020-09-05","Sumter County, FL","covidmortality7day",0.5547677853,3
"2020-09-04","Sumter County, FL","covidmortality7day",0.7766748994,3
"2020-09-03","Sumter County, FL","covidmortality7day",0.7766748994,3
"2020-09-02","Sumter County, FL","covidmortality7day",0.7766748994,3
"2020-09-01","Sumter County, FL","covidmortality7day",0.7766748994,3
"2020-08-31","Sumter County, FL","covidmortality7day",0.4438142282,3
"2020-08-30","Sumter County, FL","covidmortality7day",0.4438142282,3
"2020-08-29","Sumter County, FL","covidmortality7day",0.4438142282,3
"2020-08-28","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-08-27","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-08-26","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-08-25","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-08-24","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-08-23","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-08-22","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-08-21","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-08-20","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-08-19","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-08-18","Sumter County, FL","covidmortality7day",0.3328606712,3
"2020-08-17","Sumter County, FL","covidmortality7day",0.3328606712,3
"2020-08-16","Sumter County, FL","covidmortality7day",0.3328606712,3
"2020-08-15","Sumter County, FL","covidmortality7day",0.3328606712,3
"2020-08-14","Sumter County, FL","covidmortality7day",0.3328606712,3
"2020-08-13","Sumter County, FL","covidmortality7day",0.4438142282,3
"2020-08-12","Sumter County, FL","covidmortality7day",0.4438142282,3
"2020-08-11","Sumter County, FL","covidmortality7day",0.4438142282,3
"2020-08-10","Sumter County, FL","covidmortality7day",0.6657213424,3
"2020-08-09","Sumter County, FL","covidmortality7day",0.9985820135,3
"2020-08-08","Sumter County, FL","covidmortality7day",0.9985820135,3
"2020-08-07","Sumter County, FL","covidmortality7day",1.2204891277,3
"2020-08-06","Sumter County, FL","covidmortality7day",1.4423962418,3
"2020-08-05","Sumter County, FL","covidmortality7day",1.4423962418,3
"2020-08-04","Sumter County, FL","covidmortality7day",1.2204891277,3
"2020-08-03","Sumter County, FL","covidmortality7day",0.8876284565,3
"2020-08-02","Sumter County, FL","covidmortality7day",0.7766748994,3
"2020-08-01","Sumter County, FL","covidmortality7day",0.7766748994,3
"2020-07-31","Sumter County, FL","covidmortality7day",0.6657213424,3
"2020-07-30","Sumter County, FL","covidmortality7day",0.6657213424,3
"2020-07-29","Sumter County, FL","covidmortality7day",0.6657213424,3
"2020-07-28","Sumter County, FL","covidmortality7day",0.6657213424,3
"2020-07-27","Sumter County, FL","covidmortality7day",0.7766748994,3
"2020-07-26","Sumter County, FL","covidmortality7day",0.5547677853,3
"2020-07-25","Sumter County, FL","covidmortality7day",0.6657213424,3
"2020-07-24","Sumter County, FL","covidmortality7day",0.6657213424,3
"2020-07-23","Sumter County, FL","covidmortality7day",0.3328606712,3
"2020-07-22","Sumter County, FL","covidmortality7day",0.4438142282,3
"2020-07-21","Sumter County, FL","covidmortality7day",0.4438142282,3
"2020-07-20","Sumter County, FL","covidmortality7day",0.3328606712,3
"2020-07-19","Sumter County, FL","covidmortality7day",0.3328606712,3
"2020-07-18","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-07-17","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-07-16","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-07-15","Sumter County, FL","covidmortality7day",0,3
"2020-07-14","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-07-13","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-07-12","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-07-11","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-07-10","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-07-09","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-07-08","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-07-07","Sumter County, FL","covidmortality7day",0,3
"2020-07-06","Sumter County, FL","covidmortality7day",0,3
"2020-07-05","Sumter County, FL","covidmortality7day",0,3
"2020-07-04","Sumter County, FL","covidmortality7day",0,3
"2020-07-03","Sumter County, FL","covidmortality7day",0,3
"2020-07-02","Sumter County, FL","covidmortality7day",0,3
"2020-07-01","Sumter County, FL","covidmortality7day",0,3
"2020-06-30","Sumter County, FL","covidmortality7day",0,3
"2020-06-29","Sumter County, FL","covidmortality7day",0,3
"2020-06-28","Sumter County, FL","covidmortality7day",0,3
"2020-06-27","Sumter County, FL","covidmortality7day",0,3
"2020-06-26","Sumter County, FL","covidmortality7day",0,3
"2020-06-25","Sumter County, FL","covidmortality7day",0,3
"2020-06-24","Sumter County, FL","covidmortality7day",0,3
"2020-06-23","Sumter County, FL","covidmortality7day",0,3
"2020-06-22","Sumter County, FL","covidmortality7day",0,3
"2020-06-21","Sumter County, FL","covidmortality7day",0,3
"2020-06-20","Sumter County, FL","covidmortality7day",0,3
"2020-06-19","Sumter County, FL","covidmortality7day",0,3
"2020-06-18","Sumter County, FL","covidmortality7day",0,3
"2020-06-17","Sumter County, FL","covidmortality7day",0,3
"2020-06-16","Sumter County, FL","covidmortality7day",0,3
"2020-06-15","Sumter County, FL","covidmortality7day",0,3
"2020-06-14","Sumter County, FL","covidmortality7day",0,3
"2020-06-13","Sumter County, FL","covidmortality7day",0,3
"2020-06-12","Sumter County, FL","covidmortality7day",0,3
"2020-06-11","Sumter County, FL","covidmortality7day",0,3
"2020-06-10","Sumter County, FL","covidmortality7day",0,3
"2020-06-09","Sumter County, FL","covidmortality7day",0,3
"2020-06-08","Sumter County, FL","covidmortality7day",0,3
"2020-06-07","Sumter County, FL","covidmortality7day",0,3
"2020-06-06","Sumter County, FL","covidmortality7day",0,3
"2020-06-05","Sumter County, FL","covidmortality7day",0,3
"2020-06-04","Sumter County, FL","covidmortality7day",0,3
"2020-06-03","Sumter County, FL","covidmortality7day",0,3
"2020-06-02","Sumter County, FL","covidmortality7day",0,3
"2020-06-01","Sumter County, FL","covidmortality7day",0,3
"2020-05-31","Sumter County, FL","covidmortality7day",0,3
"2020-05-30","Sumter County, FL","covidmortality7day",0,3
"2020-05-29","Sumter County, FL","covidmortality7day",0,3
"2020-05-28","Sumter County, FL","covidmortality7day",0,3
"2020-05-27","Sumter County, FL","covidmortality7day",0,3
"2020-05-26","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-05-25","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-05-24","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-05-23","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-05-22","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-05-21","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-05-20","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-05-19","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-05-18","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-05-17","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-05-16","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-05-15","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-05-14","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-05-13","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-05-12","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-05-11","Sumter County, FL","covidmortality7day",0,3
"2020-05-10","Sumter County, FL","covidmortality7day",0,3
"2020-05-09","Sumter County, FL","covidmortality7day",0,3
"2020-05-08","Sumter County, FL","covidmortality7day",0,3
"2020-05-07","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-05-06","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-05-05","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-05-04","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-05-03","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-05-02","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-05-01","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-04-30","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-04-29","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-04-28","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-04-27","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-04-26","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-04-25","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-04-24","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-04-23","Sumter County, FL","covidmortality7day",0.1109535571,3
"2020-04-22","Sumter County, FL","covidmortality7day",0,3
"2020-04-21","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-04-20","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-04-19","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-04-18","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-04-17","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-04-16","Sumter County, FL","covidmortality7day",0.4438142282,3
"2020-04-15","Sumter County, FL","covidmortality7day",0.4438142282,3
"2020-04-14","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-04-13","Sumter County, FL","covidmortality7day",0.4438142282,3
"2020-04-12","Sumter County, FL","covidmortality7day",0.6657213424,3
"2020-04-11","Sumter County, FL","covidmortality7day",0.6657213424,3
"2020-04-10","Sumter County, FL","covidmortality7day",0.6657213424,3
"2020-04-09","Sumter County, FL","covidmortality7day",0.5547677853,3
"2020-04-08","Sumter County, FL","covidmortality7day",0.7766748994,3
"2020-04-07","Sumter County, FL","covidmortality7day",0.7766748994,3
"2020-04-06","Sumter County, FL","covidmortality7day",0.5547677853,3
"2020-04-05","Sumter County, FL","covidmortality7day",0.3328606712,3
"2020-04-04","Sumter County, FL","covidmortality7day",0.3328606712,3
"2020-04-03","Sumter County, FL","covidmortality7day",0.3328606712,3
"2020-04-02","Sumter County, FL","covidmortality7day",0.2219071141,3
"2020-04-01","Sumter County, FL","covidmortality7day",0,3
"2021-01-21","Sumter County, FL","covidmortality7day",4.9929100677,4
"2021-01-20","Sumter County, FL","covidmortality7day",4.3271887253,4
"2021-01-19","Sumter County, FL","covidmortality7day",3.661467383,4
"2021-01-18","Sumter County, FL","covidmortality7day",3.8833744971,4
"2021-01-17","Sumter County, FL","covidmortality7day",3.8833744971,4
"2021-01-16","Sumter County, FL","covidmortality7day",3.77242094,4
"2021-01-15","Sumter County, FL","covidmortality7day",0.4438142282,4
"2021-01-14","Sumter County, FL","covidmortality7day",0.3328606712,4
"2021-01-13","Sumter County, FL","covidmortality7day",0.2219071141,4
"2021-01-12","Sumter County, FL","covidmortality7day",0.2219071141,4
"2021-01-11","Sumter County, FL","covidmortality7day",0,4
"2021-01-10","Sumter County, FL","covidmortality7day",0,4
"2021-01-09","Sumter County, FL","covidmortality7day",0.1109535571,4
"2021-01-08","Sumter County, FL","covidmortality7day",0.2219071141,4
"2021-01-07","Sumter County, FL","covidmortality7day",0.2219071141,4
"2021-01-06","Sumter County, FL","covidmortality7day",0.2219071141,4
"2021-01-05","Sumter County, FL","covidmortality7day",0.4438142282,4
"2021-01-04","Sumter County, FL","covidmortality7day",0.4438142282,4
"2021-01-03","Sumter County, FL","covidmortality7day",0.4438142282,4
"2021-01-02","Sumter County, FL","covidmortality7day",0.3328606712,4
"2021-01-01","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-12-31","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-12-30","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-12-29","Sumter County, FL","covidmortality7day",0.2219071141,4
"2020-12-28","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-12-27","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-12-26","Sumter County, FL","covidmortality7day",0.4438142282,4
"2020-12-25","Sumter County, FL","covidmortality7day",0.8876284565,4
"2020-12-24","Sumter County, FL","covidmortality7day",0.8876284565,4
"2020-12-23","Sumter County, FL","covidmortality7day",0.8876284565,4
"2020-12-22","Sumter County, FL","covidmortality7day",0.9985820135,4
"2020-12-21","Sumter County, FL","covidmortality7day",0.9985820135,4
"2020-12-20","Sumter County, FL","covidmortality7day",1.4423962418,4
"2020-12-19","Sumter County, FL","covidmortality7day",1.3314426847,4
"2020-12-18","Sumter County, FL","covidmortality7day",0.7766748994,4
"2020-12-17","Sumter County, FL","covidmortality7day",0.8876284565,4
"2020-12-16","Sumter County, FL","covidmortality7day",0.8876284565,4
"2020-12-15","Sumter County, FL","covidmortality7day",0.6657213424,4
"2020-12-14","Sumter County, FL","covidmortality7day",0.5547677853,4
"2020-12-13","Sumter County, FL","covidmortality7day",0.1109535571,4
"2020-12-12","Sumter County, FL","covidmortality7day",0.1109535571,4
"2020-12-11","Sumter County, FL","covidmortality7day",0.1109535571,4
"2020-12-10","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-12-09","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-12-08","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-12-07","Sumter County, FL","covidmortality7day",0.6657213424,4
"2020-12-06","Sumter County, FL","covidmortality7day",0.6657213424,4
"2020-12-05","Sumter County, FL","covidmortality7day",0.6657213424,4
"2020-12-04","Sumter County, FL","covidmortality7day",0.6657213424,4
"2020-12-03","Sumter County, FL","covidmortality7day",0.6657213424,4
"2020-12-02","Sumter County, FL","covidmortality7day",0.6657213424,4
"2020-12-01","Sumter County, FL","covidmortality7day",0.6657213424,4
"2020-11-30","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-11-29","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-11-28","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-11-27","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-11-26","Sumter County, FL","covidmortality7day",0.1109535571,4
"2020-11-25","Sumter County, FL","covidmortality7day",0.1109535571,4
"2020-11-24","Sumter County, FL","covidmortality7day",0.2219071141,4
"2020-11-23","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-11-22","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-11-21","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-11-20","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-11-19","Sumter County, FL","covidmortality7day",0.2219071141,4
"2020-11-18","Sumter County, FL","covidmortality7day",0.2219071141,4
"2020-11-17","Sumter County, FL","covidmortality7day",0.2219071141,4
"2020-11-16","Sumter County, FL","covidmortality7day",0.1109535571,4
"2020-11-15","Sumter County, FL","covidmortality7day",0.1109535571,4
"2020-11-14","Sumter County, FL","covidmortality7day",0.1109535571,4
"2020-11-13","Sumter County, FL","covidmortality7day",0.1109535571,4
"2020-11-12","Sumter County, FL","covidmortality7day",0.2219071141,4
"2020-11-11","Sumter County, FL","covidmortality7day",0.2219071141,4
"2020-11-10","Sumter County, FL","covidmortality7day",0.2219071141,4
"2020-11-09","Sumter County, FL","covidmortality7day",0.2219071141,4
"2020-11-08","Sumter County, FL","covidmortality7day",0.2219071141,4
"2020-11-07","Sumter County, FL","covidmortality7day",0.2219071141,4
"2020-11-06","Sumter County, FL","covidmortality7day",0.2219071141,4
"2020-11-05","Sumter County, FL","covidmortality7day",0.1109535571,4
"2020-11-04","Sumter County, FL","covidmortality7day",0.1109535571,4
"2020-11-03","Sumter County, FL","covidmortality7day",0.2219071141,4
"2020-11-02","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-11-01","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-10-31","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-10-30","Sumter County, FL","covidmortality7day",0.4438142282,4
"2020-10-29","Sumter County, FL","covidmortality7day",0.4438142282,4
"2020-10-28","Sumter County, FL","covidmortality7day",0.4438142282,4
"2020-10-27","Sumter County, FL","covidmortality7day",0.2219071141,4
"2020-10-26","Sumter County, FL","covidmortality7day",0.4438142282,4
"2020-10-25","Sumter County, FL","covidmortality7day",0.5547677853,4
"2020-10-24","Sumter County, FL","covidmortality7day",0.5547677853,4
"2020-10-23","Sumter County, FL","covidmortality7day",0.4438142282,4
"2020-10-22","Sumter County, FL","covidmortality7day",0.5547677853,4
"2020-10-21","Sumter County, FL","covidmortality7day",0.6657213424,4
"2020-10-20","Sumter County, FL","covidmortality7day",0.6657213424,4
"2020-10-19","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-10-18","Sumter County, FL","covidmortality7day",0.2219071141,4
"2020-10-17","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-10-16","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-10-15","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-10-14","Sumter County, FL","covidmortality7day",0.4438142282,4
"2020-10-13","Sumter County, FL","covidmortality7day",0.4438142282,4
"2020-10-12","Sumter County, FL","covidmortality7day",0.4438142282,4
"2020-10-11","Sumter County, FL","covidmortality7day",0.4438142282,4
"2020-10-10","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-10-09","Sumter County, FL","covidmortality7day",0.6657213424,4
"2020-10-08","Sumter County, FL","covidmortality7day",0.5547677853,4
"2020-10-07","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-10-06","Sumter County, FL","covidmortality7day",0.4438142282,4
"2020-10-05","Sumter County, FL","covidmortality7day",0.6657213424,4
"2020-10-04","Sumter County, FL","covidmortality7day",0.6657213424,4
"2020-10-03","Sumter County, FL","covidmortality7day",0.6657213424,4
"2020-10-02","Sumter County, FL","covidmortality7day",0.4438142282,4
"2020-10-01","Sumter County, FL","covidmortality7day",0.5547677853,4
"2020-09-30","Sumter County, FL","covidmortality7day",0.5547677853,4
"2020-09-29","Sumter County, FL","covidmortality7day",0.4438142282,4
"2020-09-28","Sumter County, FL","covidmortality7day",0.2219071141,4
"2020-09-27","Sumter County, FL","covidmortality7day",0.2219071141,4
"2020-09-26","Sumter County, FL","covidmortality7day",0.2219071141,4
"2020-09-25","Sumter County, FL","covidmortality7day",0.1109535571,4
"2020-09-24","Sumter County, FL","covidmortality7day",0.1109535571,4
"2020-09-23","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-09-22","Sumter County, FL","covidmortality7day",0.4438142282,4
"2020-09-21","Sumter County, FL","covidmortality7day",0.5547677853,4
"2020-09-20","Sumter County, FL","covidmortality7day",0.5547677853,4
"2020-09-19","Sumter County, FL","covidmortality7day",0.5547677853,4
"2020-09-18","Sumter County, FL","covidmortality7day",0.5547677853,4
"2020-09-17","Sumter County, FL","covidmortality7day",0.5547677853,4
"2020-09-16","Sumter County, FL","covidmortality7day",0.6657213424,4
"2020-09-15","Sumter County, FL","covidmortality7day",0.6657213424,4
"2020-09-14","Sumter County, FL","covidmortality7day",0.5547677853,4
"2020-09-13","Sumter County, FL","covidmortality7day",0.5547677853,4
"2020-09-12","Sumter County, FL","covidmortality7day",0.5547677853,4
"2020-09-11","Sumter County, FL","covidmortality7day",0.5547677853,4
"2020-09-10","Sumter County, FL","covidmortality7day",0.4438142282,4
"2020-09-09","Sumter County, FL","covidmortality7day",0.2219071141,4
"2020-09-08","Sumter County, FL","covidmortality7day",0.2219071141,4
"2020-09-07","Sumter County, FL","covidmortality7day",0.5547677853,4
"2020-09-06","Sumter County, FL","covidmortality7day",0.5547677853,4
"2020-09-05","Sumter County, FL","covidmortality7day",0.5547677853,4
"2020-09-04","Sumter County, FL","covidmortality7day",0.7766748994,4
"2020-09-03","Sumter County, FL","covidmortality7day",0.7766748994,4
"2020-09-02","Sumter County, FL","covidmortality7day",0.7766748994,4
"2020-09-01","Sumter County, FL","covidmortality7day",0.7766748994,4
"2020-08-31","Sumter County, FL","covidmortality7day",0.4438142282,4
"2020-08-30","Sumter County, FL","covidmortality7day",0.4438142282,4
"2020-08-29","Sumter County, FL","covidmortality7day",0.4438142282,4
"2020-08-28","Sumter County, FL","covidmortality7day",0.2219071141,4
"2020-08-27","Sumter County, FL","covidmortality7day",0.2219071141,4
"2020-08-26","Sumter County, FL","covidmortality7day",0.1109535571,4
"2020-08-25","Sumter County, FL","covidmortality7day",0.1109535571,4
"2020-08-24","Sumter County, FL","covidmortality7day",0.2219071141,4
"2020-08-23","Sumter County, FL","covidmortality7day",0.2219071141,4
"2020-08-22","Sumter County, FL","covidmortality7day",0.2219071141,4
"2020-08-21","Sumter County, FL","covidmortality7day",0.2219071141,4
"2020-08-20","Sumter County, FL","covidmortality7day",0.2219071141,4
"2020-08-19","Sumter County, FL","covidmortality7day",0.2219071141,4
"2020-08-18","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-08-17","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-08-16","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-08-15","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-08-14","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-08-13","Sumter County, FL","covidmortality7day",0.4438142282,4
"2020-08-12","Sumter County, FL","covidmortality7day",0.4438142282,4
"2020-08-11","Sumter County, FL","covidmortality7day",0.4438142282,4
"2020-08-10","Sumter County, FL","covidmortality7day",0.6657213424,4
"2020-08-09","Sumter County, FL","covidmortality7day",0.9985820135,4
"2020-08-08","Sumter County, FL","covidmortality7day",0.9985820135,4
"2020-08-07","Sumter County, FL","covidmortality7day",1.2204891277,4
"2020-08-06","Sumter County, FL","covidmortality7day",1.4423962418,4
"2020-08-05","Sumter County, FL","covidmortality7day",1.4423962418,4
"2020-08-04","Sumter County, FL","covidmortality7day",1.2204891277,4
"2020-08-03","Sumter County, FL","covidmortality7day",0.8876284565,4
"2020-08-02","Sumter County, FL","covidmortality7day",0.7766748994,4
"2020-08-01","Sumter County, FL","covidmortality7day",0.7766748994,4
"2020-07-31","Sumter County, FL","covidmortality7day",0.6657213424,4
"2020-07-30","Sumter County, FL","covidmortality7day",0.6657213424,4
"2020-07-29","Sumter County, FL","covidmortality7day",0.6657213424,4
"2020-07-28","Sumter County, FL","covidmortality7day",0.6657213424,4
"2020-07-27","Sumter County, FL","covidmortality7day",0.7766748994,4
"2020-07-26","Sumter County, FL","covidmortality7day",0.5547677853,4
"2020-07-25","Sumter County, FL","covidmortality7day",0.6657213424,4
"2020-07-24","Sumter County, FL","covidmortality7day",0.6657213424,4
"2020-07-23","Sumter County, FL","covidmortality7day",0.3328606712,4
"2020-07-22","Sumter County, FL","covidmortality7day",0.4438142282,4
